report_id,date_time,police_beat,street_no,street_dir,street_name,street_type,cross_st_dir,cross_st_name,cross_st_type,violation_section,violation_type,charge_desc,injured,killed,hit_run_lvl
182328,3/19/18 22:27,721,1800, ,DAHLIA,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
182844,3/19/18 23:21,232,11600, ,SHOAL CREEK,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
182327,3/20/18 0:01,823,5800, ,UNIVERSITY,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182312,3/20/18 1:47,827,5000, ,WIGHTMAN,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,
182355,3/20/18 2:47,723,3300, ,CLAVELITA,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
182443,3/20/18 6:58,627,0, ,05TH,AVENUE, ,UNIVERSITY,AVENUE,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,
182388,3/20/18 7:05,325,6900, ,HYDE PARK,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
182360,3/20/18 8:02,432,5400, ,OLVERA,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,3,0,
182301,3/20/18 8:20,823,6000, ,HUGHES,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR
182348,3/20/18 8:39,122,1600, ,GRAND,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,2,0,
182426,3/20/18 9:45,313,0, ,KEARNY VILLA,ROAD, ,TECH,WAY,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,
182396,3/20/18 11:30,112,4000, ,GENESEE,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182420,3/20/18 12:43,516,3300, ,IMPERIAL,AVENUE, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,
182381,3/20/18 13:58,315,9300, ,FRIARS,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR
182339,3/20/18 15:20,111,7600, ,MESA COLLEGE,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
182299,3/20/18 15:45,813,3100, ,NORTH PARK,WAY, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182297,3/20/18 15:50,321,4400, ,ALVARADO CANYON,ROAD, , , ,21703,VC,FOLLOWING TOO CLOSELY,0,0,MISDEMEANOR
182302,3/20/18 16:00,526,1500, ,10TH,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182366,3/20/18 16:57,124,1100, ,COAST,BOULEVARD, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,
182408,3/20/18 19:40,622,1100, ,MORENA,BOULEVARD, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
182295,3/20/18 22:00,447,2600, ,EUCLID,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182331,3/20/18 22:00,437,7300, ,PARADISE VALLEY,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182308,3/20/18 23:00,821,6400, ,UNIVERSITY,AVENUE, , , ,21456B,VC,PEDESTRIAN TRAFFIC 'WAIT' SIGN,1,0,
182365,3/20/18 23:29,122,0, ,FOGG,STREET, ,GARNET,AVENUE,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,
183001,3/20/18 23:50,521,1400, ,BROADWAY, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
182419,3/21/18 0:01,124,7900, ,HERSCHEL,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182393,3/21/18 0:01,713,2500, ,PASEO INTERNACIONAL, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182323,3/21/18 6:10,242,11000, ,CAM RUIZ, , , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,0,0,MISDEMEANOR
182342,3/21/18 7:15,931,6300, ,MIRAMAR,ROAD, , , ,21703,VC,FOLLOWING TOO CLOSELY,0,0,MISDEMEANOR
182543,3/21/18 7:35,624,4000, ,FLORIDA,STREET, , , ,22450,VC,STOP REQUIREMENTS,1,0,
183360,3/21/18 7:45,936,6900, ,TORREY SANTA FE,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182697,3/21/18 8:00,713,9700, ,SIEMPRE VIVA,ROAD, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,
182303,3/21/18 8:10,441,4000, ,T,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182332,3/21/18 8:41,813,3200, ,LANDIS,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
182385,3/21/18 8:59,434,8100, ,JAMACHA,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
182384,3/21/18 10:15,524,1100, ,FRONT,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
182437,3/21/18 10:30,122,4300, ,OCEAN,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
182378,3/21/18 10:35,325,5500, ,KIOWA,DRIVE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
182304,3/21/18 11:15,315,3100, ,CAM DEL RIO SOUTH, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182334,3/21/18 12:45,515,200, ,30TH,STREET, , , ,21950C,VC,USING CAUTION APPROACHING A PEDESTRIAN WITHIN ANY MARKED OR UNMARKED CROSSWALK,1,0,MISDEMEANOR
182341,3/21/18 13:10,122,4500, ,MISSION BAY,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
183494,3/21/18 13:24,713,2500, ,PASEO INTERNACIONAL, , , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,
182427,3/21/18 14:02,121,3300, ,BAYSIDE,LANE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,
182343,3/21/18 14:45,934,11800, ,CARMEL COUNTRY,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182598,3/21/18 14:58,122,1000, ,GARNET,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
182389,3/21/18 15:10,313,7700, ,BALBOA,AVENUE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,1,0,
182377,3/21/18 16:05,313,7800, ,BALBOA,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
182448,3/21/18 17:25,114,4600, ,POCAHONTAS,AVENUE, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,
182367,3/21/18 17:48,622,1100, ,WEST MORENA,BOULEVARD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,
182351,3/21/18 18:01,124,6400, ,LA JOLLA,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,
182508,3/21/18 18:57,622,5900, ,LINDA VISTA,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182330,3/21/18 19:11,835,4300, ,MANZANITA,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
182646,3/21/18 21:07,611,3100, ,SPORTS ARENA,BOULEVARD, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
182361,3/21/18 21:27,446,300, ,EUCLID,AVENUE, , , ,21456B,VC,PEDESTRIAN TRAFFIC 'WAIT' SIGN,1,0,
182359,3/21/18 22:55,824,4400, ,WINONA,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
182442,3/21/18 23:40,434,700, ,BEACON,DRIVE, , , ,22100B,VC,LEFT TURNS AT INTERSECTIONS,0,0,
182590,3/22/18 0:01,114,5000, ,LIMERICK,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
185138,3/22/18 0:25,626,1300,W,WASHINGTON,STREET, , , ,21954A,VC,PEDESTRIANS OUTSIDE CROSSWALKS,0,1,FELONY
182434,3/22/18 5:43,617,1800, ,CABRILLO,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
182424,3/22/18 7:00,614,5000, ,LONG BRANCH,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
182485,3/22/18 7:24,231,11000, ,POWAY,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
182436,3/22/18 8:18,521,1200, ,MARKET,STREET, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,
182470,3/22/18 9:15,233,12800, ,RANCHO PENASQUITOS,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182491,3/22/18 9:30,713,2200, ,CACTUS,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,
182413,3/22/18 9:43,446,100,S,47TH,STREET, , , ,21703,VC,FOLLOWING TOO CLOSELY,0,0,MISDEMEANOR
182695,3/22/18 9:45,446,600, ,GLORIA,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
182390,3/22/18 9:50,311,2800, ,MISSION VILLAGE,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,
182411,3/22/18 10:23,447,1500, ,EUCLID,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182414,3/22/18 10:30,441,200, ,MARKETPLACE,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182379,3/22/18 10:30,233,12500, ,PATHOS,LANE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
182415,3/22/18 11:45,529,400, ,SPRUCE,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182376,3/22/18 12:00,232,12000, ,WORLD TRADE,DRIVE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
183141,3/22/18 12:25,821,6200, ,EL CAJON,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR
182604,3/22/18 12:46,112,5200, ,BALBOA,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,
182688,3/22/18 13:00,242,7800, ,NEW SALEM,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
182449,3/22/18 14:20,446,4700, ,IMPERIAL,AVENUE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,
182447,3/22/18 14:31,123,3200, ,INGRAHAM,STREET, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,
182382,3/22/18 14:39,324,6300, ,LAKE ATHABASKA,PLACE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,MISDEMEANOR
182346,3/22/18 14:50,931,8700, ,CAM SANTA FE, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
182387,3/22/18 15:30,834,3700, ,MARLBOROUGH,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,
182561,3/22/18 19:09,122,4500, ,MISSION BAY,DRIVE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
182375,3/22/18 21:41,822,5900, ,EL CAJON,BOULEVARD, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
182407,3/22/18 21:55,622,5300, ,NAPA,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182435,3/22/18 23:27,114,3700, ,CLAIREMONT MESA,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
182438,3/23/18 1:15,115,0, ,RENAISSANCE,AVENUE, ,TOSCANA,WAY,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
182643,3/23/18 7:57,311,9200, ,VILLAGE GLEN,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182430,3/23/18 11:11,614,4900, ,VOLTAIRE,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,
182515,3/23/18 11:25,122,1900, ,GARNET,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182416,3/23/18 12:00,712,4500, ,CAM DE LA PLAZA, , , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
182480,3/23/18 12:22,234,11800, ,RANCHO BERNARDO,ROAD, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,1,0,
182445,3/23/18 12:40,627,3700, ,06TH,AVENUE, , , ,21750,VC,OVERTAKE AND PASS TO LEFT,1,0,
182454,3/23/18 12:50,234,16700, ,BERNARDO CENTER,DRIVE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,1,0,
182401,3/23/18 13:00,115,7700, ,REGENTS,ROAD, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,MISDEMEANOR
182603,3/23/18 14:08,114,4200, ,BALBOA,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
182762,3/23/18 14:15,242,10700, ,WESTVIEW,PARKWAY, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
182528,3/23/18 15:08,712,3500, ,SUNSET,LANE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
182552,3/23/18 15:30,614,4800, ,SANTA MONICA,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182455,3/23/18 15:55,242,10700, ,CAM RUIZ, , , , ,21950B,VC,PEDESTRIAN NOT TO SUDDENLY ENTER PATH ETC,1,0,
182734,3/23/18 16:28,623,1100, ,FASHION VALLEY,ROAD, , , ,21950B,VC,PEDESTRIAN NOT TO SUDDENLY ENTER PATH ETC,1,0,
182474,3/23/18 16:32,123,4200, ,MISSION BAY,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
182456,3/23/18 16:45,313,5000, ,SHAWLINE,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
183256,3/23/18 17:18,115,4300, ,NOBEL,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,
182645,3/23/18 17:41,116,1700, ,BERVY,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
182446,3/23/18 18:03,621,6400, ,LINDA VISTA,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
182417,3/23/18 19:50,313,7300, ,BALBOA,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182460,3/23/18 19:54,835,4300, ,POPLAR,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
182406,3/23/18 20:00,833,3800, ,45TH,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
182400,3/23/18 20:56,517,1000, ,28TH,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
182452,3/23/18 21:30,233,12800, ,RANCHO PENASQUITOS,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,3,0,
182751,3/23/18 22:08,521,900, ,J,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
182450,3/23/18 22:30,235,13500, ,SAN PASQUAL,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
182502,3/24/18 0:01,625,2400, ,SAN DIEGO,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182748,3/24/18 0:01,115,7900, ,CAMINO KIOSCO, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182732,3/24/18 1:20,824,4400, ,EL CAJON,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
182526,3/24/18 1:44,624,4200, ,FLORIDA,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
183072,3/24/18 2:51,813,0, ,BOUNDARY,STREET, ,UNIVERSITY,AVENUE,23152A,VC,DUI ALCOHOL,0,0,MISDEMEANOR
182441,3/24/18 2:55,822,5700, ,ANDROS,PLACE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
182525,3/24/18 4:53,514,2200, ,L,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
182482,3/24/18 5:00,627,3700, ,PARK,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
182723,3/24/18 6:28,617,4500, ,LADERA,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
182418,3/24/18 6:45,124,0, ,GIRARD,AVENUE, ,PEARL,STREET,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182469,3/24/18 9:30,614,5100, ,BRIGHTON,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182530,3/24/18 11:15,246,10100, ,SCRIPPS POWAY,PARKWAY, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182422,3/24/18 11:25,613,3100, ,KEMPER,STREET, , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,0,0,
182397,3/24/18 12:27,624,1900, ,EL CAJON,BOULEVARD, , , ,22108,VC,DURATION OF SIGNAL,0,0,MISDEMEANOR
182479,3/24/18 12:30,531,1700, ,EL PRADO, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182634,3/24/18 12:35,313,5400, ,KEARNY VILLA,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
182412,3/24/18 13:00,437,400,S,MEADOWBROOK,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182472,3/24/18 13:30,232,12100, ,CARMEL MTN,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182402,3/24/18 13:49,114,4400, ,CLAIREMONT MESA,BOULEVARD, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,3,0,MISDEMEANOR
182458,3/24/18 13:56,528,500,W,DATE,STREET, , , ,21954A,VC,PEDESTRIANS OUTSIDE CROSSWALKS,1,0,
182461,3/24/18 16:13,124,1900, ,TORREY PINES,ROAD, , , ,21703,VC,FOLLOWING TOO CLOSELY,2,0,
182519,3/24/18 17:35,622,1100, ,MORENA,BOULEVARD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,
182473,3/24/18 17:36,122,2400, ,GRAND,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR
182399,3/24/18 19:15,521,0, ,09TH,AVENUE, ,MARKET,STREET,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182580,3/24/18 20:33,447,2200, ,RIDGE VIEW,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
182429,3/24/18 21:22,312,11400, ,CLAIREMONT MESA,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
182520,3/24/18 21:31,824,4400, ,54TH,STREET, , , ,21461A,VC,FAIL TO OBEY TRAFFIC CONTROL DEVICE,3,0,
183294,3/24/18 22:00,521,1000, ,MARKET,STREET, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,0,0,MISDEMEANOR
182476,3/24/18 23:00,813,1800, ,UNIVERSITY,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182495,3/24/18 23:26,434,8100, ,DODIE,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,
182475,3/25/18 0:01,825,4000, ,MEADE,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182516,3/25/18 0:01,326,6000, ,AROSA,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
182410,3/25/18 2:15,521,900, ,G,STREET, , , ,22517,VC,OPENING AND CLOSING DOORS,0,0,MISDEMEANOR
182506,3/25/18 3:16,523,500, ,MARKET,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
183050,3/25/18 3:49,624,1100, ,FRANCISCAN,WAY, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,
182555,3/25/18 4:02,611,2700, ,MIDWAY,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,
182739,3/25/18 4:35,242,7700, ,PRAIRIE SHADOW,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR
182478,3/25/18 5:03,831,4100, ,HIGHLAND,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
182518,3/25/18 6:05,512,0, ,I-15 S, , ,WABASH, ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
182498,3/25/18 6:26,723,3200, ,BEYER,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
182439,3/25/18 6:30,834,4300, ,LANDIS,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
182409,3/25/18 8:30,614,1900, ,SUNSET CLIFFS,BOULEVARD, , , ,21703,VC,FOLLOWING TOO CLOSELY,0,0,MISDEMEANOR
182524,3/25/18 12:27,721,1600, ,CORONADO,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,2,0,
182395,3/25/18 14:00,824,4400, ,47TH,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
182544,3/25/18 14:04,242,9700, ,BLACK MTN,ROAD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,
182514,3/25/18 17:30,433,6200, ,TOOLEY,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR
182481,3/25/18 18:00,122,4100, ,INGRAHAM,STREET, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,
182790,3/25/18 18:00,541,200, ,PARK,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,
182863,3/25/18 18:00,834,4300, ,WIGHTMAN,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,
182457,3/25/18 19:36,321,10400, ,FRIARS,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,
182653,3/25/18 20:20,621,7500, ,JUDSON,COURT, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
182722,3/25/18 20:25,621,7000, ,FULTON,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR
182405,3/25/18 22:15,826,4000, ,WINONA,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR
